VALUE,ZONE_NAME,ESP_Name,ESP_LF,ESPLF_Name,ZONE_NAME_ENC,ESP_Name_ENC,ESPLF_Name_ENC
18512,Mississippi Alluvial Plains,West Gulf Coastal Plain Mesic Hardwood Forest,3,Upland Shrub,33,440,4
18513,Mississippi Alluvial Plains,West Gulf Coastal Plain Mesic Hardwood Forest,4,Upland Woodland,33,440,5
18514,Mississippi Alluvial Plains,West Gulf Coastal Plain Mesic Hardwood Forest,5,Upland Forest,33,440,2
18515,Mississippi Alluvial Plains,West Gulf Coastal Plain Mesic Hardwood Forest,7,Wetland Forest,33,440,6
18516,Mississippi Alluvial Plains,West Gulf Coastal Plain Mesic Hardwood Forest,8,Wetland Shrub,33,440,8
18517,Mississippi Alluvial Plains,West Gulf Coastal Plain Mesic Hardwood Forest,9,Wetland Herb,33,440,7
18518,Mississippi Alluvial Plains,East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest,0,Undetermined,33,175,1
18519,Mississippi Alluvial Plains,East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest,3,Upland Shrub,33,175,4
18520,Mississippi Alluvial Plains,East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest,4,Upland Woodland,33,175,5
18521,Mississippi Alluvial Plains,East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest,5,Upland Forest,33,175,2
18522,Mississippi Alluvial Plains,East Gulf Coastal Plain Northern Loess Bluff Forest,0,Undetermined,33,173,1
18523,Mississippi Alluvial Plains,East Gulf Coastal Plain Northern Loess Bluff Forest,2,Upland Herb,33,173,3
18524,Mississippi Alluvial Plains,East Gulf Coastal Plain Northern Loess Bluff Forest,3,Upland Shrub,33,173,4
18525,Mississippi Alluvial Plains,East Gulf Coastal Plain Northern Loess Bluff Forest,4,Upland Woodland,33,173,5
18526,Mississippi Alluvial Plains,East Gulf Coastal Plain Northern Loess Bluff Forest,5,Upland Forest,33,173,2
18527,Mississippi Alluvial Plains,East Gulf Coastal Plain Northern Loess Bluff Forest,7,Wetland Forest,33,173,6
18528,Mississippi Alluvial Plains,East Gulf Coastal Plain Northern Loess Bluff Forest,8,Wetland Shrub,33,173,8
18529,Mississippi Alluvial Plains,East Gulf Coastal Plain Northern Loess Bluff Forest,9,Wetland Herb,33,173,7
18530,Mississippi Alluvial Plains,East Gulf Coastal Plain Limestone Forest,0,Undetermined,33,169,1
18531,Mississippi Alluvial Plains,East Gulf Coastal Plain Limestone Forest,4,Upland Woodland,33,169,5
18532,Mississippi Alluvial Plains,East Gulf Coastal Plain Limestone Forest,5,Upland Forest,33,169,2
18533,Mississippi Alluvial Plains,East Gulf Coastal Plain Southern Loess Bluff Forest,0,Undetermined,33,178,1
18534,Mississippi Alluvial Plains,East Gulf Coastal Plain Southern Loess Bluff Forest,2,Upland Herb,33,178,3
18535,Mississippi Alluvial Plains,East Gulf Coastal Plain Southern Loess Bluff Forest,3,Upland Shrub,33,178,4
18536,Mississippi Alluvial Plains,East Gulf Coastal Plain Southern Loess Bluff Forest,4,Upland Woodland,33,178,5
18537,Mississippi Alluvial Plains,East Gulf Coastal Plain Southern Loess Bluff Forest,5,Upland Forest,33,178,2
18538,Mississippi Alluvial Plains,East Gulf Coastal Plain Southern Loess Bluff Forest,7,Wetland Forest,33,178,6
18539,Mississippi Alluvial Plains,East Gulf Coastal Plain Southern Loess Bluff Forest,9,Wetland Herb,33,178,7
18540,Mississippi Alluvial Plains,Southern Coastal Plain Dry Upland Hardwood Forest,5,Upland Forest,33,409,2
18541,Mississippi Alluvial Plains,Ozark-Ouachita Mesic Hardwood Forest,0,Undetermined,33,349,1
18542,Mississippi Alluvial Plains,Ozark-Ouachita Mesic Hardwood Forest,4,Upland Woodland,33,349,5
18543,Mississippi Alluvial Plains,Ozark-Ouachita Mesic Hardwood Forest,5,Upland Forest,33,349,2
18544,Mississippi Alluvial Plains,Ozark-Ouachita Mesic Hardwood Forest,7,Wetland Forest,33,349,6
18545,Mississippi Alluvial Plains,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland,4,Upland Woodland,33,447,5
18546,Mississippi Alluvial Plains,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland,5,Upland Forest,33,447,2
18547,Mississippi Alluvial Plains,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,5,Upland Forest,33,166,2
18548,Mississippi Alluvial Plains,Southern Coastal Plain Mesic Slope Forest,0,Undetermined,33,410,1
18549,Mississippi Alluvial Plains,Southern Coastal Plain Mesic Slope Forest,4,Upland Woodland,33,410,5
18550,Mississippi Alluvial Plains,Southern Coastal Plain Mesic Slope Forest,5,Upland Forest,33,410,2
18551,Mississippi Alluvial Plains,Southern Coastal Plain Mesic Slope Forest,7,Wetland Forest,33,410,6
18552,Mississippi Alluvial Plains,Ozark-Ouachita Dry Oak Woodland,0,Undetermined,33,347,1
18553,Mississippi Alluvial Plains,Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,0,Undetermined,33,351,1
18554,Mississippi Alluvial Plains,Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,5,Upland Forest,33,351,2
18555,Mississippi Alluvial Plains,West Gulf Coastal Plain Pine-Hardwood Forest,0,Undetermined,33,444,1
18556,Mississippi Alluvial Plains,West Gulf Coastal Plain Pine-Hardwood Forest,2,Upland Herb,33,444,3
18557,Mississippi Alluvial Plains,West Gulf Coastal Plain Pine-Hardwood Forest,3,Upland Shrub,33,444,4
18558,Mississippi Alluvial Plains,West Gulf Coastal Plain Pine-Hardwood Forest,4,Upland Woodland,33,444,5
18559,Mississippi Alluvial Plains,West Gulf Coastal Plain Pine-Hardwood Forest,5,Upland Forest,33,444,2
18560,Mississippi Alluvial Plains,West Gulf Coastal Plain Pine-Hardwood Forest,7,Wetland Forest,33,444,6
18561,Mississippi Alluvial Plains,East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest,0,Undetermined,33,165,1
18562,Mississippi Alluvial Plains,East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest,2,Upland Herb,33,165,3
18563,Mississippi Alluvial Plains,East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest,4,Upland Woodland,33,165,5
18564,Mississippi Alluvial Plains,East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest,5,Upland Forest,33,165,2
18565,Mississippi Alluvial Plains,Lower Mississippi River Dune Woodland and Forest,0,Undetermined,33,258,1
18566,Mississippi Alluvial Plains,Lower Mississippi River Dune Woodland and Forest,2,Upland Herb,33,258,3
18567,Mississippi Alluvial Plains,Lower Mississippi River Dune Woodland and Forest,3,Upland Shrub,33,258,4
18568,Mississippi Alluvial Plains,Lower Mississippi River Dune Woodland and Forest,4,Upland Woodland,33,258,5
18569,Mississippi Alluvial Plains,Lower Mississippi River Dune Woodland and Forest,5,Upland Forest,33,258,2
18570,Mississippi Alluvial Plains,Lower Mississippi River Dune Woodland and Forest,7,Wetland Forest,33,258,6
18571,Mississippi Alluvial Plains,Lower Mississippi River Dune Woodland and Forest,8,Wetland Shrub,33,258,8
18572,Mississippi Alluvial Plains,Lower Mississippi River Dune Woodland and Forest,9,Wetland Herb,33,258,7
18573,Mississippi Alluvial Plains,West Gulf Coastal Plain Southern Calcareous Prairie,2,Upland Herb,33,446,3
18574,Mississippi Alluvial Plains,West Gulf Coastal Plain Southern Calcareous Prairie,3,Upland Shrub,33,446,4
18575,Mississippi Alluvial Plains,West Gulf Coastal Plain Southern Calcareous Prairie,4,Upland Woodland,33,446,5
18576,Mississippi Alluvial Plains,West Gulf Coastal Plain Southern Calcareous Prairie,5,Upland Forest,33,446,2
18577,Mississippi Alluvial Plains,West Gulf Coastal Plain Southern Calcareous Prairie,7,Wetland Forest,33,446,6
18578,Mississippi Alluvial Plains,Southern Coastal Plain Blackland Prairie and Woodland,0,Undetermined,33,408,1
18579,Mississippi Alluvial Plains,Southern Coastal Plain Blackland Prairie and Woodland,5,Upland Forest,33,408,2
18580,Mississippi Alluvial Plains,Lower Mississippi Alluvial Plain Grand Prairie,0,Undetermined,33,257,1
18581,Mississippi Alluvial Plains,Lower Mississippi Alluvial Plain Grand Prairie,7,Wetland Forest,33,257,6
18582,Mississippi Alluvial Plains,Lower Mississippi Alluvial Plain Grand Prairie,8,Wetland Shrub,33,257,8
18583,Mississippi Alluvial Plains,Lower Mississippi Alluvial Plain Grand Prairie,9,Wetland Herb,33,257,7
18584,Mississippi Alluvial Plains,East Gulf Coastal Plain Near-Coast Pine Flatwoods,0,Undetermined,33,171,1
18585,Mississippi Alluvial Plains,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods,0,Undetermined,33,177,1
18586,Mississippi Alluvial Plains,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods,4,Upland Woodland,33,177,5
18587,Mississippi Alluvial Plains,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods,5,Upland Forest,33,177,2
18588,Mississippi Alluvial Plains,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods,7,Wetland Forest,33,177,6
18589,Mississippi Alluvial Plains,South-Central Interior/Upper Coastal Plain Wet Flatwoods,0,Undetermined,33,392,1
18590,Mississippi Alluvial Plains,West Gulf Coastal Plain Pine-Hardwood Flatwoods,0,Undetermined,33,443,1
18591,Mississippi Alluvial Plains,West Gulf Coastal Plain Pine-Hardwood Flatwoods,2,Upland Herb,33,443,3
18592,Mississippi Alluvial Plains,West Gulf Coastal Plain Pine-Hardwood Flatwoods,3,Upland Shrub,33,443,4
18593,Mississippi Alluvial Plains,West Gulf Coastal Plain Pine-Hardwood Flatwoods,4,Upland Woodland,33,443,5
18594,Mississippi Alluvial Plains,West Gulf Coastal Plain Pine-Hardwood Flatwoods,5,Upland Forest,33,443,2
18595,Mississippi Alluvial Plains,West Gulf Coastal Plain Pine-Hardwood Flatwoods,7,Wetland Forest,33,443,6
18596,Mississippi Alluvial Plains,Southern Coastal Plain Seepage Swamp and Baygall,0,Undetermined,33,412,1
18597,Mississippi Alluvial Plains,Southern Coastal Plain Seepage Swamp and Baygall,4,Upland Woodland,33,412,5
18598,Mississippi Alluvial Plains,Southern Coastal Plain Seepage Swamp and Baygall,7,Wetland Forest,33,412,6
18599,Mississippi Alluvial Plains,Central Interior and Appalachian Floodplain Systems,0,Undetermined,33,130,1
18600,Mississippi Alluvial Plains,Central Interior and Appalachian Floodplain Systems,4,Upland Woodland,33,130,5
18601,Mississippi Alluvial Plains,Central Interior and Appalachian Floodplain Systems,5,Upland Forest,33,130,2
18602,Mississippi Alluvial Plains,Central Interior and Appalachian Floodplain Systems,6,Wetland Shrub-Herb,33,130,9
18603,Mississippi Alluvial Plains,Central Interior and Appalachian Floodplain Systems,7,Wetland Forest,33,130,6
18604,Mississippi Alluvial Plains,Central Interior and Appalachian Floodplain Systems,9,Wetland Herb,33,130,7
18605,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Floodplain Systems,0,Undetermined,33,204,1
18606,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Floodplain Systems,2,Upland Herb,33,204,3
18607,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Floodplain Systems,3,Upland Shrub,33,204,4
18608,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Floodplain Systems,4,Upland Woodland,33,204,5
18609,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Floodplain Systems,5,Upland Forest,33,204,2
18610,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Floodplain Systems,6,Wetland Shrub-Herb,33,204,9
18611,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Floodplain Systems,7,Wetland Forest,33,204,6
18612,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Floodplain Systems,8,Wetland Shrub,33,204,8
18613,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Floodplain Systems,9,Wetland Herb,33,204,7
18614,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,0,Undetermined,33,205,1
18615,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,2,Upland Herb,33,205,3
18616,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,3,Upland Shrub,33,205,4
18617,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,4,Upland Woodland,33,205,5
18618,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,5,Upland Forest,33,205,2
18619,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,6,Wetland Shrub-Herb,33,205,9
18620,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,7,Wetland Forest,33,205,6
18621,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,9,Wetland Herb,33,205,7
18622,Mississippi Alluvial Plains,Central Interior and Appalachian Swamp Systems,0,Undetermined,33,133,1
18623,Mississippi Alluvial Plains,Central Interior and Appalachian Swamp Systems,6,Wetland Shrub-Herb,33,133,9
18624,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Swamp Systems,0,Undetermined,33,207,1
18625,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Swamp Systems,2,Upland Herb,33,207,3
18626,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Swamp Systems,3,Upland Shrub,33,207,4
18627,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Swamp Systems,4,Upland Woodland,33,207,5
18628,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Swamp Systems,5,Upland Forest,33,207,2
18629,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Swamp Systems,6,Wetland Shrub-Herb,33,207,9
18630,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Swamp Systems,7,Wetland Forest,33,207,6
18631,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Swamp Systems,8,Wetland Shrub,33,207,8
18632,Mississippi Alluvial Plains,Gulf and Atlantic Coastal Plain Swamp Systems,9,Wetland Herb,33,207,7
18633,Mississippi Alluvial Plains,West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods,0,Undetermined,33,441,1
18634,Mississippi Alluvial Plains,West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods,4,Upland Woodland,33,441,5
18635,Mississippi Alluvial Plains,West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods,5,Upland Forest,33,441,2
18636,Mississippi Alluvial Plains,Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,0,Undetermined,33,350,1
18637,Mississippi Alluvial Plains,Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,0,Undetermined,33,280,1
18638,Mississippi Alluvial Plains,Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,4,Upland Woodland,33,280,5
18639,Mississippi Alluvial Plains,Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,5,Upland Forest,33,280,2
18640,Mississippi Alluvial Plains,Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,7,Wetland Forest,33,280,6
18641,Mississippi Alluvial Plains,Northern Crowley`s Ridge Sand Forest,0,Undetermined,33,328,1
18642,Mississippi Alluvial Plains,Northern Crowley`s Ridge Sand Forest,2,Upland Herb,33,328,3
18643,Mississippi Alluvial Plains,Northern Crowley`s Ridge Sand Forest,4,Upland Woodland,33,328,5
18644,Mississippi Alluvial Plains,Northern Crowley`s Ridge Sand Forest,5,Upland Forest,33,328,2
18645,Mississippi Alluvial Plains,Northern Crowley`s Ridge Sand Forest,7,Wetland Forest,33,328,6
18646,Mississippi Alluvial Plains,Northern Crowley`s Ridge Sand Forest,8,Wetland Shrub,33,328,8
18647,Mississippi Alluvial Plains,Northern Crowley`s Ridge Sand Forest,9,Wetland Herb,33,328,7
18648,Mississippi Alluvial Plains,Lower Mississippi River Flatwoods,0,Undetermined,33,259,1
18649,Mississippi Alluvial Plains,Lower Mississippi River Flatwoods,2,Upland Herb,33,259,3
18650,Mississippi Alluvial Plains,Lower Mississippi River Flatwoods,3,Upland Shrub,33,259,4
18651,Mississippi Alluvial Plains,Lower Mississippi River Flatwoods,4,Upland Woodland,33,259,5
18652,Mississippi Alluvial Plains,Lower Mississippi River Flatwoods,5,Upland Forest,33,259,2
18653,Mississippi Alluvial Plains,Lower Mississippi River Flatwoods,6,Wetland Shrub-Herb,33,259,9
18654,Mississippi Alluvial Plains,Lower Mississippi River Flatwoods,7,Wetland Forest,33,259,6
18655,Mississippi Alluvial Plains,Lower Mississippi River Flatwoods,8,Wetland Shrub,33,259,8
18656,Mississippi Alluvial Plains,Lower Mississippi River Flatwoods,9,Wetland Herb,33,259,7
18657,Gulf Plains,Open Water,0,Undetermined,28,345,1
18658,Gulf Plains,Open Water,1,Sparsely Vegetated,28,345,0
18659,Gulf Plains,Open Water,2,Upland Herb,28,345,3
18660,Gulf Plains,Open Water,3,Upland Shrub,28,345,4
18661,Gulf Plains,Open Water,4,Upland Woodland,28,345,5
18662,Gulf Plains,Open Water,5,Upland Forest,28,345,2
18663,Gulf Plains,Open Water,6,Wetland Shrub-Herb,28,345,9
18664,Gulf Plains,Open Water,7,Wetland Forest,28,345,6
18665,Gulf Plains,Open Water,8,Wetland Shrub,28,345,8
18666,Gulf Plains,Open Water,9,Wetland Herb,28,345,7
18667,Gulf Plains,Barren-Rock/Sand/Clay,0,Undetermined,28,98,1
18668,Gulf Plains,Barren-Rock/Sand/Clay,2,Upland Herb,28,98,3
18669,Gulf Plains,Barren-Rock/Sand/Clay,3,Upland Shrub,28,98,4
18670,Gulf Plains,Barren-Rock/Sand/Clay,4,Upland Woodland,28,98,5
18671,Gulf Plains,Barren-Rock/Sand/Clay,5,Upland Forest,28,98,2
18672,Gulf Plains,Barren-Rock/Sand/Clay,6,Wetland Shrub-Herb,28,98,9
18673,Gulf Plains,Barren-Rock/Sand/Clay,7,Wetland Forest,28,98,6
18674,Gulf Plains,Barren-Rock/Sand/Clay,8,Wetland Shrub,28,98,8
18675,Gulf Plains,Barren-Rock/Sand/Clay,9,Wetland Herb,28,98,7
18676,Gulf Plains,Southern Interior Low Plateau Dry-Mesic Oak Forest,0,Undetermined,28,415,1
18677,Gulf Plains,Southern Interior Low Plateau Dry-Mesic Oak Forest,2,Upland Herb,28,415,3
18678,Gulf Plains,Southern Interior Low Plateau Dry-Mesic Oak Forest,3,Upland Shrub,28,415,4
18679,Gulf Plains,Southern Interior Low Plateau Dry-Mesic Oak Forest,4,Upland Woodland,28,415,5
18680,Gulf Plains,Southern Interior Low Plateau Dry-Mesic Oak Forest,5,Upland Forest,28,415,2
18681,Gulf Plains,Southern Interior Low Plateau Dry-Mesic Oak Forest,7,Wetland Forest,28,415,6
18682,Gulf Plains,East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland,0,Undetermined,28,174,1
18683,Gulf Plains,East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland,3,Upland Shrub,28,174,4
18684,Gulf Plains,East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland,4,Upland Woodland,28,174,5
18685,Gulf Plains,East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland,5,Upland Forest,28,174,2
18686,Gulf Plains,East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland,7,Wetland Forest,28,174,6
18687,Gulf Plains,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,0,Undetermined,28,172,1
18688,Gulf Plains,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,1,Sparsely Vegetated,28,172,0
18689,Gulf Plains,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,2,Upland Herb,28,172,3
18690,Gulf Plains,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,3,Upland Shrub,28,172,4
18691,Gulf Plains,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,4,Upland Woodland,28,172,5
18692,Gulf Plains,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,5,Upland Forest,28,172,2
18693,Gulf Plains,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,6,Wetland Shrub-Herb,28,172,9
18694,Gulf Plains,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,7,Wetland Forest,28,172,6
18695,Gulf Plains,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,8,Wetland Shrub,28,172,8
18696,Gulf Plains,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,9,Wetland Herb,28,172,7
18697,Gulf Plains,Southern Piedmont Mesic Forest,0,Undetermined,28,417,1
18698,Gulf Plains,Southern Piedmont Mesic Forest,2,Upland Herb,28,417,3
18699,Gulf Plains,Southern Piedmont Mesic Forest,3,Upland Shrub,28,417,4
18700,Gulf Plains,Southern Piedmont Mesic Forest,4,Upland Woodland,28,417,5
18701,Gulf Plains,Southern Piedmont Mesic Forest,5,Upland Forest,28,417,2
18702,Gulf Plains,Southern Piedmont Mesic Forest,7,Wetland Forest,28,417,6
18703,Gulf Plains,Allegheny-Cumberland Dry Oak Forest and Woodland,0,Undetermined,28,85,1
18704,Gulf Plains,Allegheny-Cumberland Dry Oak Forest and Woodland,2,Upland Herb,28,85,3
18705,Gulf Plains,Allegheny-Cumberland Dry Oak Forest and Woodland,3,Upland Shrub,28,85,4
18706,Gulf Plains,Allegheny-Cumberland Dry Oak Forest and Woodland,4,Upland Woodland,28,85,5
